"age1","age2","age3","minAIC","AIC"
-381.082348210628,-396.651962011562,-395.599492092612,-396.651962011562,2
-401.384299355781,-421.602244132887,-420.907944746583,-421.602244132887,2
-394.378845581412,-424.337232707884,-424.744647924601,-424.744647924601,3
-389.261624615602,-412.145009211704,-413.478054034736,-413.478054034736,3
-385.106994687556,-405.283483795089,-404.957460878623,-405.283483795089,2
-403.190696500175,-424.270985354338,-423.791414760828,-424.270985354338,2
-398.862014739605,-425.991591560166,-425.909866440043,-425.991591560166,2
-395.552875388941,-418.460360583609,-417.414248659301,-418.460360583609,2
-400.248133283021,-424.711185599832,-423.743053582436,-424.711185599832,2
-406.131677578142,-421.811367574167,-423.860517115143,-423.860517115143,3
-396.68764644164,-424.08074726677,-424.968187847746,-424.968187847746,3
-404.8994590368,-423.610511552311,-423.210689311437,-423.610511552311,2
-417.65794119086,-436.928240022205,-439.068750023953,-439.068750023953,3
-407.346321704581,-424.367114078271,-423.601549690595,-424.367114078271,2
-393.465777982787,-420.95339013314,-420.384204690193,-420.95339013314,2
-401.960935300505,-429.026129921878,-428.139704304718,-429.026129921878,2
