"age1","age2","age3","minAIC","AIC"
-354.875059096992,-361.804511897679,-360.188186806689,-361.804511897679,2
-414.361767506203,-420.20610333215,-419.362633368722,-420.20610333215,2
-475.046124904411,-492.692903245011,-490.978452444596,-492.692903245011,2
-452.19108743272,-465.174355873737,-463.776394066938,-465.174355873737,2
-451.483755913447,-472.331221653011,-470.332472426804,-472.331221653011,2
-415.240949726779,-435.616650504233,-433.763157526678,-435.616650504233,2
-468.256140574304,-480.740131629158,-478.95701070986,-480.740131629158,2
-464.569909628411,-475.964173269248,-473.964212514629,-475.964173269248,2
-463.870157786132,-473.49190866135,-471.718191277395,-473.49190866135,2
-480.164178452291,-501.72413922662,-500.255107084476,-501.72413922662,2
-487.865986222313,-509.017019179028,-507.94520546631,-509.017019179028,2
-466.878589398161,-481.660244968958,-480.542746295762,-481.660244968958,2
-468.534768679591,-490.20432241684,-488.474823072662,-490.20432241684,2
-444.000000451092,-458.423019195528,-456.749448742822,-458.423019195528,2
-485.002142693084,-503.227014332867,-501.732297413939,-503.227014332867,2
-475.640612821486,-489.028779496129,-490.192635287517,-490.192635287517,3
-438.219768437026,-455.809180239883,-453.851954421859,-455.809180239883,2
-454.576552832762,-473.597089060308,-472.632955292336,-473.597089060308,2
-468.307076596822,-484.571590002764,-485.008756800459,-485.008756800459,3
-428.262087394497,-447.009940084442,-445.219639104416,-447.009940084442,2
-361.389321043458,-376.870459382221,-374.895147056475,-376.870459382221,2
-426.135141605974,-436.103199530628,-434.639116892493,-436.103199530628,2
-454.027588016416,-464.799857315114,-464.545475513454,-464.799857315114,2
-432.189071158751,-443.310773046244,-443.460297076494,-443.460297076494,3
-420.412426674026,-434.952354343655,-433.547959461997,-434.952354343655,2
-417.254428614074,-430.679643590941,-429.211124363431,-430.679643590941,2
-469.868383034292,-483.64961985988,-483.751658384836,-483.751658384836,3
-444.221162031848,-454.073716036196,-454.507767722524,-454.507767722524,3
-488.275323239772,-503.059708109873,-502.05713646755,-503.059708109873,2
-473.911982740187,-486.779266339284,-487.879669336481,-487.879669336481,3
-474.304898685972,-487.330913659107,-486.706490892047,-487.330913659107,2
-471.017128146763,-488.160287459176,-486.768584277272,-488.160287459176,2
-452.573330447271,-465.010297713862,-463.551335250168,-465.010297713862,2
-424.746303061847,-436.0980706871,-435.511318004087,-436.0980706871,2
-434.411805941156,-450.689484552997,-450.109163479649,-450.689484552997,2
-416.963406943265,-427.031832030835,-426.375842341187,-427.031832030835,2
-429.748492342813,-445.277662661721,-443.319552458227,-445.277662661721,2
-447.247741779982,-460.921317055208,-459.132739044893,-460.921317055208,2
-436.635802490827,-454.065973268124,-453.830528021288,-454.065973268124,2
-422.347814802029,-439.718983907638,-438.622227240044,-439.718983907638,2
-469.499409260789,-478.729716724122,-478.153275535618,-478.729716724122,2
-444.744312093458,-458.984708245276,-457.93525796258,-458.984708245276,2
-442.446434643252,-462.585787622863,-463.609269681199,-463.609269681199,3
-433.61505629074,-443.783337002058,-444.225244464646,-444.225244464646,3
-424.76123663611,-439.288221284629,-440.599617317881,-440.599617317881,3
-350.641681438562,-364.470390202447,-362.472047044105,-364.470390202447,2
-364.197090403128,-385.116922691521,-383.234240163726,-385.116922691521,2
-392.015847689887,-406.428717462157,-406.039697677982,-406.428717462157,2
-369.527965215246,-383.701199424288,-381.706118630386,-383.701199424288,2
-338.256861446695,-349.138514409301,-347.263782521448,-349.138514409301,2
-364.148400618195,-379.790907998411,-377.798274482459,-379.790907998411,2
-376.187120760774,-395.63217102798,-394.375727455504,-395.63217102798,2
-419.29796796636,-434.824569445648,-433.73417560022,-434.824569445648,2
-423.117533034955,-438.685331861753,-437.247087034218,-438.685331861753,2
-409.248301562152,-422.149545282126,-424.224419592086,-424.224419592086,3
-409.985706579038,-428.332968942406,-427.459642240463,-428.332968942406,2
-421.606346868043,-434.464018855237,-433.570830949576,-434.464018855237,2
-431.722730854568,-445.176285045505,-444.264222380046,-445.176285045505,2
-443.385384355223,-454.024539870851,-453.468017492324,-454.024539870851,2
-359.419825006908,-374.692474320657,-372.843500389812,-374.692474320657,2
-368.527959965633,-383.778025376811,-382.887957961843,-383.778025376811,2
